formation,holding,quantile,residualize,spread_mult,tier,n_periods,avg_names,gross_sharpe,net_sharpe,gross_mean_bps,net_mean_bps,gross_ann_return,net_ann_return,avg_turnover,avg_cost_bps,mean_ic,net_max_drawdown,hit_rate
3,12,0.3,demean,0.5,T2_mid,1973,65.06943740496706,0.8707615559195401,-1.7405974748166269,6.483807766208906,-12.9584170567114,0.23665898346662506,-0.47298222256996614,1.4093049970199523,19.44222482292031,-0.03488115248300531,-0.9359331870830829,0.4744044602128738
3,12,0.3,demean,0.5,T3_illiquid,1973,64.8362899138368,2.4256501526806367,-1.501463734553737,17.471929213255162,-10.813268606968457,0.6377254162838134,-0.3946843041543487,1.4218522441182981,28.285197820223615,-0.05634954838661476,-0.9128593940682158,0.45311708058793715
3,12,0.3,none,0.5,T1_liquid,1973,65.33198175367461,-0.2423026664660169,-2.1729309804836396,-1.8622869898607721,-16.70911556228317,-0.06797347512991819,-0.6098827180233356,1.3775263004993383,14.846828572422401,-0.007666473675213313,-0.9738482950445086,0.45869234668018244
3,12,0.3,none,0.5,T2_mid,1973,65.06943740496706,0.8707615559195401,-1.7405974748166269,6.483807766208906,-12.9584170567114,0.23665898346662506,-0.47298222256996614,1.4093049970199523,19.44222482292031,-0.03488115248300531,-0.9359331870830829,0.4744044602128738
3,12,0.3,none,0.5,T3_illiquid,1973,64.8362899138368,2.4256501526806367,-1.501463734553737,17.471929213255162,-10.813268606968457,0.6377254162838134,-0.3946843041543487,1.4218522441182981,28.285197820223615,-0.05634954838661476,-0.9128593940682158,0.45311708058793715
3,24,0.1,demean,0.5,T1_liquid,1973,21.14749113025849,-0.567732130204571,-1.3917448685103833,-12.39781992701128,-30.394928746136063,-0.45252042733591175,-1.1094148992339663,1.671350815091312,17.99710881912478,-0.005939893953559503,-0.9997785503020843,0.4728839330968069
3,24,0.1,demean,0.5,T2_mid,1973,21.09477952356817,1.2619565674362976,0.13771115533305078,26.498764284086075,2.892064127263953,0.9672048963691418,0.10556034064513428,1.7174374634207377,23.60670015682211,-0.03375958690451426,-0.9191835780321352,0.5210339584389255
3,24,0.1,demean,0.5,T3_illiquid,1973,21.056259503294477,2.61676319419676,0.7325073667408788,48.25118817700161,13.505734754452707,1.7611683684605588,0.4929593185375238,1.7506950488830872,34.7454534225489,-0.04990437876419322,-0.6736441845048472,0.518499746578814
3,24,0.1,none,0.5,T1_liquid,1973,21.14749113025849,-0.567732130204571,-1.3917448685103833,-12.39781992701128,-30.394928746136063,-0.45252042733591175,-1.1094148992339663,1.671350815091312,17.99710881912478,-0.005939893953559503,-0.9997785503020843,0.4728839330968069
3,24,0.1,none,0.5,T2_mid,1973,21.09477952356817,1.2619565674362976,0.13771115533305078,26.498764284086075,2.892064127263953,0.9672048963691418,0.10556034064513428,1.7174374634207377,23.60670015682211,-0.03375958690451426,-0.9191835780321352,0.5210339584389255
3,24,0.1,none,0.5,T3_illiquid,1973,21.056259503294477,2.61676319419676,0.7325073667408788,48.25118817700161,13.505734754452707,1.7611683684605588,0.4929593185375238,1.7506950488830872,34.7454534225489,-0.04990437876419322,-0.6736441845048472,0.518499746578814
3,24,0.2,demean,0.5,T1_liquid,1973,43.334009123162694,-0.9401109635581003,-2.1161966116074002,-13.107239856068428,-29.508991992490724,-0.4784142547464976,-1.0770782077259113,1.5223675266945749,16.401752136422292,-0.005939893953559503,-0.9989849475712207,0.45717181956411557
3,24,0.2,demean,0.5,T2_mid,1973,43.19006588950836,1.0397791682376523,-0.5136828259936351,14.418141381165485,-7.123950889118145,0.5262621604125403,-0.2600242074528123,1.563794912244161,21.542092270283632,-0.03375958690451426,-0.8981840619258652,0.49873289406994425
3,24,0.2,demean,0.5,T3_illiquid,1973,43.099847947288396,2.630157359209464,0.136707583840527,33.40161447205604,1.7364785229410071,1.2191589282300455,0.06338146608734677,1.5925018290905326,31.665135949115033,-0.04990437876419322,-0.7768945715274204,0.4845413076533198
